label	text_a
1	有哪些表现？慢性咽炎一般没有明显的全身症状，常见的有喉咙干燥、喉咙痛、咳嗽等症状
0	吃完火锅一身味，味越浓，添加剂越多
0	孕妇不能接种流感疫苗
1	附件炎注意补充营养和保暖，提高免疫力
0	榴莲+可乐同食会中毒
0	“富贵包”是富贵之相
1	过敏性休克临床既无法避免某个个体对特定过敏原产生过敏反应，也无法在首次过敏发生之前预知过敏原
0	炒米茶能清肠道
1	老年性阴道炎合理补充营养老年女性应注意补充高蛋白食物、富含维生素B及维生素A的食物，如胡萝卜、西兰花、动物肝脏等
0	西瓜爆裂是因为打了膨大剂
1	动物性脂肪比植物性脂肪更容易消化
1	全球范围内，宫颈癌是最常见的妇科肿瘤
0	来月经不能哺乳
0	吃面包会导致肾癌
0	感冒时喝柠檬蜂蜜茶可以治疗感冒
1	孕期不应该吃冷肉、生肉、现挤牛奶
0	为了减少乙肝母婴传播，需要剖宫产
1	肺癌这些练习包括：保持舒服姿势，可以平躺在床上，并在头下、膝下放一个枕头，也可以坐在椅子上，同时将头、颈部和肩膀靠在椅背上
1	年轻人会得帕金森病
1	以前抽烟的人多会导致现在肺癌多
1	剧烈摇晃宝宝可能导致宝宝颅内出血，甚至死亡
0	孕妇肚子上黑线（妊娠线）跟激素代谢紊乱和体质有关
0	牙疼只要把牙神经（牙髓）杀死就好，不要做根管
0	大蒜可以防癌
1	肺气肿当肺的过度膨胀达到一定程度，会出现胸廓前后径增大，而使胸部呈桶装
0	纸尿裤影响男宝的生殖发育
1	梅尼埃病规律作息，改善睡眠，并关注是否有阻塞性睡眠呼吸暂停低通气综合征
0	通过“抑郁症测试”可以知道自己是否抑郁
1	偏头痛自然或环境因素：如强光、闪烁等视觉刺激，气味、天气变化、高海拔等
1	心肌炎清淡饮食：戒烟忌酒、低盐饮食、营养充足、选择易消化和富含维生素与蛋白质的食物
1	胃溃疡主要表现为胃痛，在进食后疼痛更为明显
1	平常应注意个人卫生，减少患老年性阴道炎的几率
0	突然过敏是得了重病
1	百日咳幼儿如果居家治疗，需要全天候的监护，因为剧烈的咳嗽或大量的痰液可能阻塞呼吸道，造成窒息
1	老年性阴道炎治疗后需要加用阴道局部益生菌，如阴道用乳杆菌活菌胶囊
1	吃药尽量不要喝咖啡
0	宫寒的人怀孕，孩子等于住在冰冷的房子里面
0	淋巴结肿大是得了艾滋病
0	孕妈头发会与胎儿抢营养
1	脑震荡除非医生同意，不要使用其他药物
0	鱼腥草可以预防和治疗新型冠状病毒肺炎
0	不能避免其他HIV相关的感染
1	果酸可以治疗黄褐斑和色素沉着
1	宝宝出现尿布疹，需要要及时清洁，保持肌肤干燥
1	幼儿急疹部分患儿的皮疹可能很轻微，也有部分孩子可出现全身性的症状
0	鸡蛋与茶同吃会对胃产生刺激
1	针对引起胸腔积液的病因进行治疗非常关键
0	小鱼小虾小蟹比大鱼大虾大蟹更有营养
1	低血压许多患者没有症状，但严重的血压骤降可能致命
1	咖啡加奶可以减轻咖啡对牙齿的染色
1	肾病综合征每千克体重一般每天摄入0.8～1.0g富含必需氨基酸的动物蛋白最合适
1	房颤吃有益于心脏健康的食物
0	得了“激素脸”，要去美容院排毒排激素、调节内分泌
1	头晕目眩可能是耳朵里的石头掉了
0	眼球操能治好近视
1	颈椎病病程比较长，病情常有反复，发作时症状可能比较重，影响日常生活和休息
0	一碗方便面含百种抗氧化剂
1	目前主要用来治疗支原体感染的抗生素为氟喹诺酮类（例如左氧氟沙星和莫西沙星）、大环内酯类（例如阿奇霉素或红霉素）、四环素类
1	肺脓肿补充营养：应选择易消化、富含营养的食物
0	一根缝衣针就能救命
0	转呼啦圈伤害内脏
0	2-壬烯醛是造成“老人味”的元凶
0	红外线扫描、核素扫描、导管灌洗可筛查乳腺癌
1	补牙之前需要先磨牙
1	症状：心绞痛的典型表现为胸口疼痛，经常放射至左臂内侧或背部，并伴有胸闷、呼吸不畅、出汗等表现
1	高危人群，如患有先天性心脏病、结缔组织病、门脉高压、慢性肺栓塞、HIV感染等患者，或有肺动脉高压家族史的患者，应注意监测，积极控制和治疗原发病，以期尽早发现肺动脉高压的发生
1	胆囊炎在急性发作期，应禁食脂肪类食物，采用高碳水化合物流质饮食
1	分为原发性和继发性：继发性肾病综合征是指继发于身体其他疾病的肾病综合征；由于肾脏本身的病变导致肾病综合征时，称为原发性肾病综合征
0	干酪、牛奶和亚麻籽油为核心的巴德维食谱是抗癌秘方
0	吃虾皮可以补钙
1	实际上，有些低血压可能是正常的
0	青年高血压患者要终身服药
0	喝完水就要上厕所是肾不好（肾虚）
1	三黄蛋可以放心食用
1	多数肾炎的具体发病机制尚未完全明确，可能是先天性缺陷和外界诱发因素共同作用的结果，难以彻底预防
0	吃蟹黄致癌
0	扎中风患者的手指可防止脑部受进一步伤害
1	西瓜里可能有白色虫子（瓜实蝇）
0	吃玛咖可以壮阳
1	死螃蟹最好不要吃
0	花生芽可以抑癌、降血脂、防治心血管病、抗衰和减肥
1	一氧化碳中毒家庭使用煤炉一定要安装烟囱
0	长着一个黑肚脐的就是转基因大豆
0	葡萄、苹果、土豆等果蔬的一半的营养都是皮上
1	肺动脉高压只有通过超声心动图、右心导管检查才能诊断
1	肾炎长期乱吃药是可能的诱因之一
0	提高体温可以抵御和治疗癌症
1	高血压约有50%以上的患者可能没有任何症状，只有部分患者会有头晕、头发麻、颈部僵直、胸闷等症状
1	脑震荡意识丧失
1	川崎病生活护理：每天清洗患儿皮肤，保持皮肤清洁，勿用肥皂
0	穿山甲是新型冠状病毒的中间宿主
0	反季水果没有营养
1	十二指肠溃疡患者忌浓茶、咖啡、香烟、烈酒、煎炸及过咸、过甜、过黏食品
0	豆制品导致痛风
0	过度劳累会伤肝，容易患上肝病
1	气管炎因此建议，冬季居室不宜太热，空调、暖气要开放适当，并注意通过使用排风扇或开窗等适时调节温度，使室内空气保持新鲜，室内外温差不致太大
1	世界卫生组织5月1日重申新冠病毒源自自然界
0	人死后还会长头发
0	卫生纸里的荧光增白剂可以致癌
1	乙酰氨基酚可能导致皮肤出现药疹
0	热销胃药（雷尼替丁）致癌物超标3000倍
0	上帝终极底牌：癌症自愈源于心脏
0	方便面和汽水一起吃会致命
1	怀孕进入孕中期后，会逐渐感到腹部增大和自觉胎动
1	肺气肿叩背方法：将五指并拢，掌心屈曲，顺气管走向，由下至上、由两侧向中间轻叩患者背部，同时鼓励患者咳嗽
0	吃水果会引起痛经
0	大米泡一晚上会有毒
0	纯净水不健康，上海禁止中小学生饮用
0	芥酸值、蓝光值：两招轻松辨别转基因菜籽油
1	小儿急性肠套叠四个典型症状为：一阵一阵的哭闹、呕吐、果酱样血便和腹部腊肠样包块
1	一氧化碳中毒因此，一氧化碳进入人体后，绝大多数的血红蛋白会“优先”与它结合，而“被抛弃”的氧气就失去了与血红蛋白结合的机会，导致机体严重缺氧
0	一口西兰花，等于吃十条虫
0	吃草莓容易感染诺如病毒
1	大便的黄褐色主要来自肠道内胆汁的代谢产物粪胆素
1	水痘患者应该采取措施以缓解瘙痒，并控制自己尽量不要搔抓皮疹，以免引起皮肤的继发感染，也有可能遗留瘢痕
1	平卧睡觉可能会让宝宝睡成平头偏头
0	无创产前DNA能检测出所有缺陷宝宝
1	喉癌因此，患者一定要根据医生的建议，规律进行随访复查
0	近视激光手术副作用一旦爆发，无法挽回
1	买儿童自行车，要选有全封闭链罩的
0	白酒放冰箱冷冻室能制作75%的酒精
0	子宫肌瘤手术后不能吃发物（鸡、虾）
0	口服新型冠状病毒疫苗已经研发成功
1	缺铁性贫血可导致儿童生长发育迟缓及注意力不集中
1	肠溶药物不可掰开，应整片服用
0	补充维生素D可预防癌症
0	小龙虾浑身都是寄生虫不能吃
1	角质层薄可以一定程度修复
0	非油炸薯片脂肪含量低
1	肺气肿患者的肺泡弹性变差，里面气体聚集、膨胀，导致肺通气、换气功能衰退
1	重度急性胰腺炎，伴有持续的器官功能衰竭或并发症，病死率高
1	糙米可补充人体必需B族维生素
0	老年癌症患者不能化疗
0	实拍街头烧烤如何把老鼠变成乳鸽
1	青光眼起初，患者会失去周边视觉
0	女性绝经晚一年，寿命就会多三年
1	营养学中存在“碱性食物”的说法
0	芸豆补钙效果比牛奶强
0	奶片是牛奶浓缩而成，可以代替牛奶
1	接种疫苗是预防风疹的最佳途径
1	支气管炎以咳嗽、咳痰为主要症状
0	刺鼻的荔枝有害
1	服用降压药后喝酒有健康风险
1	先天性贫血是由于家族遗传或自身基因异常所致；获得性贫血则是继发于其他疾病损害、药物毒副作用以及营养物质缺乏等
0	X光片可以确诊肺癌
1	癌前病变可能表现为一些慢性炎症和息肉
0	金针菇与金针菜（黄花菜）是一个东西
1	改善生活方式是治疗和预防慢性胃炎的基础，进食软、烂、易吸收的食物，避免进食刺激性食物，保持精神愉悦
0	男性“憋”一个月（不排精），可以提高精子质量 
1	心绞痛适度运动，戒烟戒酒
1	新型冠状病毒与SARS入侵细胞的机制相同
1	胰腺炎是指发生在胰腺的炎症
0	多吃水果会导致子宫肌瘤
1	十二指肠溃疡主要症状为周期性上腹部疼痛或不适，多在秋冬和冬春之交发病
0	宫颈癌疫苗没有效果
1	耳石症是头部运动到某一特定位置时诱发的症状，是一种自限性疾病（即发展到一定程度后能自动停止，并逐渐恢复痊愈）
1	改善生活方式，是治疗动脉粥样硬化的基础
0	身材好的人才会有腰窝
0	吸烟会增加乳腺癌风险
1	冠心病对于血管狭窄已经达到一定程度或者堵塞的患者，介入手术或者搭桥手术是恢复血流的重要手段
0	喝豆浆可以缓解绝经症状
0	食物扔进冰箱就不会变质
0	鱼刺卡喉，可以用喝醋、吞饭团的方式处理
1	预防病毒性心肌炎的关键在于增强体质，降低病毒感染风险
0	吃“核桃味”瓜子会使人变笨
1	香蕉不宜放冰箱，低温会让香蕉变黑，吃起来口感差
1	一氧化碳中毒煤气管道或胶皮管要定期检修，胶皮管老化要定期更换，发现煤气灶管道漏气时要通知煤气管道管理部门及时修理
1	心绞痛日常需要注意什么？术后注意事项：术后切口疼痛是正常现象，但需要注意切口有无分泌物、红肿、出血等，如有异常及时告知医生
1	登革热美国儿科学会(AAP)和其他专家建议，对于2月龄以上的儿童，驱蚊剂DEET含量不得超过30%；2个月内的婴儿应避免使用DEET驱蚊剂
1	溃疡性结肠炎可能导致大肠癌
1	肺癌有遗传倾向
1	致密性乳腺（脂肪少，腺体多）罹患乳腺癌的几率更高
1	假孕症状一定程度上和真的怀孕类似
0	富钾盐对普通人有害，不适合食用
0	跟不喝咖啡的人相比，喝咖啡的人更长寿
1	在控制各种致病因素后，急性喉炎可以被治愈
1	败血症免疫功能低下或者缺陷是发病的重要诱因
0	孩子咳嗽不吃药，会拖成肺炎
1	肺脓肿戒烟
0	籽是水果的精华，应该吃掉
1	吃药的时候不能喝酒
0	牛奶加糖会影响钙质吸收
0	做手术能忍痛不打麻醉
0	质子重离子治疗没有副作用
0	容易生疖的人不能吃桃子
0	高钙奶更补钙
1	水痘如果孩子高热不退超过24小时，应向医生寻求帮助
1	大便1天3次到1周3次都很正常
0	咸鸭蛋黄出的油有害
1	如果服用阿司匹林、布洛芬及类似药物后哮喘症状加重，应避免使用，可以考虑服用对乙酰氨基酚来代替
1	肺结核由结核分枝杆菌感染肺部引起的一种疾病
1	肺炎按处方服药服用医生为您开的所有药物
0	敷盐包能减肥
0	多种油（豆油、橄榄油、菜籽油）混在一起吃更健康
0	喝红糖水和热敷就能缓解痛经
1	中耳炎（middleearinfection）就是中耳全部或部分结构的炎性病变
0	吃红枣补血
0	蘑菇富含重金属伤肾
1	肾炎随病情进展可损害肾小球功能，并逐渐形成慢性肾衰竭
0	菠菜久放冰箱会变毒菜
0	螃蟹、大虾不能和酸奶一起吃
1	日常生活中应如何预防脑震荡？在日常生活中，注意安全保护措施可以有效减少脑震荡的发生风险
0	得了视网膜母细胞瘤一定会死
1	服用镇静催眠药后喝酒有健康风险
0	大声咳嗽可以治疗心梗
0	艾草烧成灰，蘸取少量水涂抹在脚上，能治脚气
0	疟原虫可以治疗癌症
1	子宫内膜炎及时治疗盆腔炎性疾病，防止后遗症发生
0	早上洗头老了会得风湿
1	经常吃富含铁的食物（例如肉类、肝脏和蛋类）可以预防缺铁性贫血
0	头皮有小疙瘩是“内分泌失调”“体内排毒”的表现
0	喝鸡尾酒能治疗艾滋病
0	超过48小时服用奥司他韦（达菲）没效果
1	共餐不会传染乙肝
0	可乐煮出的粘稠液体对人体有害
1	感冒和流感不是一回事
0	标识“无胆固醇”的食品是健康食品
1	适当食用磷虾油有益健康
0	卵巢畸胎瘤是怀了怪胎
0	存在细菌性感冒
1	贫血轻者主要表现为疲乏无力、精神难以集中，重则造成全身性器官损伤，甚至有致死风险
1	紫外线可以有效治疗银屑病
1	脑出血生活规律：改变熬夜等不良生活习惯
1	高血压通常按下述步骤操作
0	香灰或烟灰是止血良药
